"","latitude","longitude","local_site_name","2020-03-01","2020-03-02","2020-03-03","2020-03-04","2020-03-05","2020-03-06","2020-03-07","2020-03-08","2020-03-09","2020-03-10","2020-03-11","2020-03-12","2020-03-13","2020-03-14","2020-03-15","2020-03-16","2020-03-17","2020-03-18","2020-03-19","2020-03-20","2020-03-21","2020-03-22","2020-03-23","2020-03-24","2020-03-25","2020-03-26","2020-03-27","2020-03-28","2020-03-29","2020-03-30","2020-03-31","2020-04-01","2020-04-02","2020-04-03","2020-04-04","2020-04-05","2020-04-06","2020-04-07","2020-04-08","2020-04-09","2020-04-10","2020-04-11","2020-04-12","2020-04-13","2020-04-14","2020-04-15","2020-04-16","2020-04-17","2020-04-18","2020-04-19","2020-04-20","2020-04-21","2020-04-22","2020-04-23","2020-04-24","2020-04-25","2020-04-26","2020-04-27","2020-04-28","2020-04-29","2020-04-30","2020-05-01","2020-05-02","2020-05-03","2020-05-04","2020-05-05","2020-05-06","2020-05-07","2020-05-08","2020-05-09","2020-05-10","2020-05-11","2020-05-12","2020-05-13","2020-05-14","2020-05-15","2020-05-16","2020-05-17","2020-05-18","2020-05-19","2020-05-20","2020-05-21","2020-05-22","2020-05-23","2020-05-24","2020-05-25","2020-05-26","2020-05-27","2020-05-28","2020-05-29","2020-05-30","2020-05-31","2021-03-01","2021-03-02","2021-03-03","2021-03-04","2021-03-05","2021-03-06","2021-03-07","2021-03-08","2021-03-09","2021-03-10","2021-03-11","2021-03-12","2021-03-13","2021-03-14","2021-03-15","2021-03-16","2021-03-17","2021-03-18","2021-03-19","2021-03-20","2021-03-21","2021-03-22","2021-03-23","2021-03-24","2021-03-25","2021-03-26","2021-03-27","2021-03-28","2021-03-29","2021-03-30","2021-03-31","2021-04-01","2021-04-02","2021-04-03","2021-04-04","2021-04-05","2021-04-06","2021-04-07","2021-04-08","2021-04-09","2021-04-10","2021-04-11","2021-04-12","2021-04-13","2021-04-14","2021-04-15","2021-04-16","2021-04-17","2021-04-18","2021-04-19","2021-04-20","2021-04-21","2021-04-22","2021-04-23","2021-04-24","2021-04-25","2021-04-26","2021-04-27","2021-04-28","2021-04-29","2021-04-30","2021-05-01","2021-05-02","2021-05-03","2021-05-04","2021-05-05","2021-05-06","2021-05-07","2021-05-08","2021-05-09","2021-05-10","2021-05-11","2021-05-12","2021-05-13","2021-05-14","2021-05-15","2021-05-16","2021-05-17","2021-05-18","2021-05-19","2021-05-20","2021-05-21","2021-05-22","2021-05-23","2021-05-24","2021-05-25","2021-05-26","2021-05-27","2021-05-28","2021-05-29","2021-05-30","2021-05-31"
"17",33.56031,-112.06619,"NORTH PHOENIX",0.044,0.041,0.039,0.04,0.044,0.049,0.047,0.042,0.044,0.031,0.014,0.029,0.031,0.039,0.046,0.048,0.04,0.039,0.047,0.048,0.049,0.051,0.043,0.05,0.048,0.046,0.048,0.051,0.055,0.052,0.052,0.054,0.047,0.052,0.054,0.047,0.046,0.046,0.037,0.054,0.054,0.044,0.048,0.044,0.051,0.056,0.055,0.052,0.048,0.055,0.055,0.052,0.057,0.057,0.061,0.053,0.06,0.059,0.069,0.072,0.066,0.058,0.052,0.057,0.068,0.072,0.076,0.078,0.059,0.053,0.064,0.06,0.052,0.049,0.063,0.061,0.061,0.056,0.053,0.05,0.06,0.07,0.066,0.057,0.058,0.058,0.068,0.061,0.062,0.082,0.06,0.063,"minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","plus1","plus1","minus2","minus2","plus1","plus1","minus2","plus1","plus1","plus1","minus2","plus1","plus1","plus1","plus2","plus1","plus1","minus2","plus1","plus1","plus2","plus2","plus2","plus1","minus2","plus1","plus1","minus2","minus2","plus1","plus1","plus1","plus1","minus2","minus2","plus1","plus1","plus1","plus1","plus1","plus1","plus1","plus1","plus1","plus2","plus1","plus1"
"18",33.45797,-112.04659,"CENTRAL PHOENIX",0.045,0.043,0.041,0.04,0.044,0.051,0.048,0.044,0.045,0.033,0.014,0.022,0.027,0.034,0.039,0.043,0.036,0.037,0.041,0.041,0.043,0.045,0.042,0.046,0.046,0.044,0.045,0.046,0.053,0.045,0.048,0.053,0.046,0.05,0.052,0.046,0.044,0.043,0.035,0.047,0.051,0.042,0.046,0.043,0.05,0.055,0.052,0.053,0.046,0.053,0.052,0.051,0.054,0.053,0.056,0.05,0.057,0.053,0.062,0.064,0.059,0.054,0.047,0.055,0.065,0.071,0.068,0.072,0.055,0.05,0.062,0.055,0.048,0.047,0.057,0.057,0.058,0.05,0.046,0.046,0.05,0.064,0.061,0.053,0.054,0.057,0.062,0.054,0.057,0.073,0.053,0.062,"minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","plus1","minus2","plus1","plus1","plus1","minus2","minus2","plus1","plus1","plus2","plus1","plus2","plus1","minus2","plus1","plus1","minus2","minus2","plus1","plus1","plus1","minus2","minus2","minus2","minus2","plus1","plus1","minus2","minus2","plus1","plus1","minus2","plus1","plus2","minus2","plus1"
"19",33.47968,-111.91721,"SOUTH SCOTTSDALE",0.033,0.029,0.029,0.028,0.031,0.037,0.036,0.031,0.032,0.023,0.013,0.021,0.025,0.03,0.032,0.036,0.028,0.031,0.034,0.037,0.037,0.035,0.033,0.037,0.036,0.032,0.034,0.033,0.037,0.036,0.035,0.037,0.033,0.041,0.044,0.039,0.039,0.036,0.031,0.051,0.053,0.04,0.045,NA,0.051,0.058,0.054,0.054,0.049,0.058,0.056,0.054,0.06,0.058,0.061,0.053,0.062,0.058,0.07,0.073,0.066,0.058,0.052,0.059,0.071,0.078,0.079,0.078,0.062,0.057,0.068,0.062,0.053,0.055,0.066,0.066,0.063,0.055,0.052,0.049,0.06,0.07,0.064,0.055,0.059,0.059,0.067,0.061,0.065,0.078,0.056,0.066,"minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus2",NA,"minus2","plus1","minus2","minus2","minus2","plus1","plus1","minus2","plus1","plus1","plus1","minus2","plus1","plus1","plus1","plus2","plus1","plus1","minus2","plus1","plus2","plus2","plus2","plus2","plus1","plus1","plus1","plus1","minus2","plus1","plus1","plus1","plus1","plus1","minus2","minus2","plus1","plus1","plus1","plus1","plus1","plus1","plus1","plus1","plus1","plus2","plus1","plus1"
"20",33.40314,-112.07526,"SOUTH PHOENIX",0.041,0.04,0.037,0.038,0.037,0.045,0.042,0.037,0.039,0.028,0.012,0.026,0.03,0.037,0.04,0.043,0.036,0.041,0.048,0.046,0.048,0.049,0.043,0.049,0.047,0.047,0.048,0.051,0.054,0.052,0.047,0.046,0.044,0.045,0.048,0.044,0.042,0.042,0.035,0.049,0.049,0.041,0.043,0.041,0.05,0.054,0.05,0.051,0.044,0.049,0.049,0.048,0.054,0.053,0.055,0.053,0.056,0.053,0.059,0.062,0.058,0.053,0.045,0.053,0.064,0.066,0.066,0.067,0.052,0.046,0.057,0.052,0.046,0.045,0.054,0.055,0.055,0.048,0.045,0.047,0.053,0.061,0.059,0.05,0.05,0.057,0.057,0.051,0.054,0.064,0.049,0.06,"minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","plus1","minus2","plus1","plus1","plus1","minus2","minus2","minus2","plus1","plus1","plus1","plus1","minus2","minus2","plus1","minus2","minus2","minus2","minus2","plus1","plus1","minus2","minus2","minus2","minus2","plus1","plus1","minus2","minus2","plus1","plus1","minus2","minus2","plus1","minus2","plus1"
"21",33.54558,-111.60972,"BLUE POINT-SHERIFF STATION-TONTO NF-SALT RIVER RECREATION AREA",0.047,0.043,0.042,0.045,0.047,0.05,0.049,0.044,0.042,0.032,0.018,0.029,0.036,0.04,0.043,0.049,0.043,0.042,0.051,0.047,0.057,0.047,0.048,0.054,0.052,0.05,0.053,0.05,0.059,0.06,0.051,0.062,0.053,0.055,0.051,0.05,0.05,0.049,0.042,0.056,0.06,0.046,0.05,0.05,0.05,0.06,0.057,0.057,0.054,0.057,0.062,0.059,0.061,0.059,0.063,0.052,0.061,0.061,0.074,0.074,0.065,0.062,0.054,0.06,0.07,0.072,0.082,0.081,0.074,0.064,0.066,0.064,0.059,0.056,0.069,0.069,0.063,0.054,0.056,0.051,0.067,0.071,0.066,0.057,0.061,0.055,0.071,0.064,0.073,0.07,0.057,0.059,"minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","plus1","minus2","plus1","minus2","plus1","minus2","minus2","minus2","minus2","minus2","plus1","plus1","minus2","minus2","minus2","minus2","plus1","plus1","plus1","minus2","plus1","plus1","plus1","plus1","plus1","plus1","minus2","plus1","plus1","plus2","plus2","plus1","plus1","minus2","plus1","plus1","plus2","plus2","plus2","plus2","plus1","plus1","plus1","plus1","plus1","plus1","plus1","plus1","minus2","plus1","minus2","plus1","plus2","plus1","plus1","plus1","plus1","plus2","plus1","plus2","plus1","plus1","plus1"
"22",33.503833,-112.095767,"JLG SUPERSITE",0.041,0.038,0.036,0.035,0.04,0.046,0.042,0.038,0.04,0.03,0.016,0.024,0.029,0.036,0.042,0.042,0.036,0.033,0.043,0.044,0.045,0.047,0.039,0.046,0.043,0.042,0.045,0.048,0.051,0.049,0.047,0.048,0.042,0.044,0.047,0.042,0.04,0.04,0.032,0.047,0.047,0.037,0.041,0.037,0.046,0.05,0.049,0.048,0.042,0.048,0.048,0.046,0.051,0.049,0.052,0.048,0.054,0.05,0.059,0.061,0.06,0.049,0.045,0.05,0.06,0.069,0.066,0.066,0.051,0.046,0.058,0.05,0.046,0.043,0.054,0.052,0.053,0.048,0.045,0.045,0.053,0.063,0.058,0.05,0.051,0.053,0.059,0.052,0.053,0.073,0.049,0.056,"minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus2","minus2","minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","plus1","plus1","minus2","minus2","minus2","plus1","plus1","plus1","plus1","minus2","minus2","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","plus1","minus2","minus2","minus2","plus1","minus2","minus2","plus2","minus2","plus1"
"23",34.82251,-109.89249,"Petrified Forest NP - South Entrance",0.041,0.041,0.043,0.044,0.043,0.047,0.047,0.045,0.044,0.033,0.028,0.038,0.038,0.038,0.05,0.049,0.047,0.045,0.047,0.049,0.051,0.049,0.049,0.052,0.053,0.048,0.053,0.048,0.049,0.051,0.047,0.047,0.051,0.049,0.048,0.047,0.048,0.046,0.048,0.054,0.051,0.051,0.045,0.047,0.054,0.051,0.047,0.055,0.051,0.05,0.056,0.055,0.051,0.052,0.05,0.049,0.052,0.053,0.047,0.051,0.054,0.057,0.053,0.054,0.054,0.056,0.062,0.07,0.06,0.061,0.06,0.055,0.048,0.05,0.054,0.051,0.051,0.054,0.057,0.052,0.06,0.06,0.063,0.054,0.055,0.051,0.06,0.045,0.041,0.046,0.048,0.05,"minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","plus1","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","plus1","plus1","plus1","plus1","plus1","plus1","plus1","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","plus1","plus1","plus1","minus2","plus1","minus2","plus1","minus2","minus2","minus2","minus2","minus2"
"24",32.174538,-110.737116,"SAGUARO PARK",0.04,0.041,0.036,0.044,0.047,NA,NA,NA,0.042,0.026,0.025,0.034,0.036,0.042,0.05,0.052,0.044,0.038,0.046,0.048,0.049,0.05,0.045,0.052,0.051,0.039,0.046,0.049,0.051,0.053,0.052,0.053,0.047,0.046,0.047,0.046,0.045,0.047,0.044,0.058,0.055,0.041,0.048,0.046,0.051,0.057,0.054,0.054,0.052,NA,0.057,0.058,0.058,0.056,0.06,0.059,0.063,0.054,0.062,0.061,0.059,0.054,0.047,0.052,0.062,0.072,0.068,0.065,0.057,0.06,0.061,0.056,0.049,0.051,0.052,0.054,0.056,0.056,0.055,0.053,0.059,0.066,0.058,0.054,0.06,0.058,0.065,0.06,0.06,0.05,0.056,0.054,"minus1","minus2","minus1","minus2","minus2",NA,NA,NA,"minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","plus1","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2",NA,"plus1","plus1","plus1","plus1","plus1","plus1","plus1","minus2","plus1","plus1","plus1","minus2","minus2","minus2","plus1","plus2","plus1","plus1","plus1","plus1","plus1","plus1","minus2","minus2","minus2","minus2","plus1","plus1","plus1","minus2","plus1","plus1","plus1","minus2","plus1","plus1","plus1","plus1","plus1","minus2","plus1","minus2"
"25",32.204411,-110.878067,"22ND & CRAYCROFT",0.039,0.039,0.038,0.042,0.042,0.043,0.045,0.032,NA,0.026,0.023,0.031,0.035,0.042,0.049,0.051,0.042,0.039,0.046,0.047,0.047,0.05,0.044,0.05,0.05,0.039,0.046,0.049,0.051,0.052,0.053,0.051,0.045,0.045,0.047,0.047,0.045,0.044,0.041,0.052,0.052,0.04,0.046,0.044,0.05,0.055,0.052,0.051,0.049,0.051,0.055,0.055,0.055,0.052,0.056,0.056,0.059,0.052,0.059,0.061,0.058,0.053,0.045,0.049,0.059,0.07,0.066,0.061,0.055,0.058,0.058,0.054,0.046,0.049,0.05,0.053,0.054,0.055,0.053,0.05,0.056,0.063,0.056,0.053,0.058,0.056,0.065,0.056,0.056,0.049,0.058,0.053,"minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus1",NA,"minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","plus1","minus2","minus2","minus2","minus2","plus1","plus1","plus1","minus2","plus1","plus1","plus1","minus2","plus1","plus1","plus1","minus2","minus2","minus2","plus1","plus1","plus1","plus1","plus1","plus1","plus1","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","plus1","plus1","plus1","minus2","plus1","plus1","plus1","plus1","plus1","minus2","plus1","minus2"
"26",32.425261,-111.06352,"TANGERINE",0.039,0.039,0.039,0.043,0.045,0.046,0.045,0.035,0.044,0.027,0.026,0.035,0.034,0.044,0.048,0.051,0.04,0.04,0.045,0.048,0.047,0.049,0.043,0.05,0.049,0.042,0.047,0.048,0.05,0.053,0.053,0.047,0.046,0.045,0.048,0.046,0.044,0.044,0.04,0.048,0.051,0.041,0.045,0.043,0.052,0.055,0.05,0.051,0.049,0.05,0.056,0.054,0.056,0.054,0.057,0.055,0.057,0.05,0.06,0.062,0.057,0.053,0.045,0.047,0.06,0.071,0.067,0.065,0.055,0.057,0.059,0.054,0.045,0.046,0.051,0.051,0.053,0.053,0.052,0.05,0.056,0.063,0.056,0.051,0.057,0.057,0.065,0.057,0.058,0.054,0.056,0.053,"minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","minus2","plus1","minus2","plus1","minus2","plus1","plus1","plus1","minus2","plus1","plus1","plus1","minus2","minus2","minus2","plus1","plus2","plus1","plus1","plus1","plus1","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","plus1","plus1","minus2","plus1","plus1","plus1","plus1","plus1","minus2","plus1","minus2"
"27",32.04767,-110.774357,"FAIRGROUNDS",0.04,0.041,0.035,0.044,0.045,0.045,0.046,0.031,0.042,0.025,0.027,0.035,0.038,0.043,0.05,0.052,0.046,0.041,0.047,0.049,0.05,0.05,0.046,0.053,0.052,0.04,0.048,0.052,0.053,0.057,0.055,0.053,0.048,0.047,0.048,0.048,0.047,0.045,0.043,0.054,0.054,0.041,0.048,0.046,0.053,0.057,0.053,0.054,0.053,0.054,0.055,0.057,0.057,0.055,0.056,0.057,0.06,0.052,0.06,0.059,0.057,0.054,0.046,0.054,0.06,0.068,0.066,0.062,0.058,0.061,0.062,0.056,0.05,0.05,0.05,0.052,0.054,0.055,0.055,0.052,0.059,NA,0.057,0.054,0.059,0.056,0.066,0.059,0.058,0.05,0.055,0.051,"minus1","minus2","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","plus1","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","minus2","plus1","plus1","plus1","plus1","plus1","plus1","plus1","minus2","plus1","plus1","plus1","minus2","minus2","minus2","plus1","plus1","plus1","plus1","plus1","plus1","plus1","plus1","minus2","minus2","minus2","minus2","minus2","plus1","plus1","minus2","plus1",NA,"plus1","minus2","plus1","plus1","plus1","plus1","plus1","minus2","plus1","minus2"
"28",32.29515,-110.9823,"CHILDREN'S PARK NCore",0.04,0.04,0.039,0.042,0.045,0.046,0.046,0.034,0.044,0.028,0.024,0.034,0.036,0.042,0.049,0.051,0.041,0.042,0.046,0.049,0.048,0.05,0.044,0.05,0.051,0.04,0.047,0.049,0.05,0.051,0.051,0.049,0.045,0.044,0.047,0.045,0.043,0.041,0.04,0.05,0.051,0.041,0.046,0.044,0.051,0.055,0.05,0.052,0.049,0.051,0.055,0.055,0.056,0.053,0.057,0.057,0.057,0.052,0.06,0.064,0.058,0.054,0.046,0.048,0.059,0.072,0.067,0.063,0.056,0.058,0.059,0.055,0.046,0.048,0.05,0.052,0.052,0.054,0.053,0.05,0.056,0.063,0.056,0.053,0.057,0.057,0.064,0.056,0.057,0.05,0.058,0.053,"minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","minus2","plus1","plus1","plus1","minus2","plus1","plus1","plus1","minus2","plus1","plus1","plus1","minus2","minus2","minus2","plus1","plus2","plus1","plus1","plus1","plus1","plus1","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","plus1","plus1","minus2","plus1","plus1","plus1","plus1","plus1","minus2","plus1","minus2"
"29",31.87952,-110.99644,"GREEN VALLEY  -REPLACES SITE 0007 245 W ESPERANZA",0.04,0.04,0.037,0.044,0.046,0.05,0.044,0.031,0.043,0.028,0.027,0.038,0.037,0.042,0.05,0.052,0.044,0.043,0.046,0.049,0.049,0.049,0.045,0.052,0.049,0.043,0.048,0.052,0.051,0.057,0.058,0.052,0.047,0.046,0.046,0.047,0.045,0.043,0.04,0.053,0.053,0.042,0.046,0.045,0.054,0.055,0.053,0.052,0.052,0.054,0.052,0.055,0.053,0.051,0.054,0.053,0.058,0.05,0.056,0.06,0.056,0.052,0.044,0.052,0.056,0.063,0.061,0.06,0.052,0.053,0.059,0.055,0.046,0.048,0.047,0.049,0.052,0.054,0.052,0.05,0.055,0.061,0.055,0.053,0.057,0.054,0.06,0.054,0.052,0.05,0.05,0.05,"minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2","minus2","minus2","plus1","minus2","plus1","plus1","plus1","minus2","minus2","minus2","plus1","plus1","plus1","plus1","minus2","minus2","plus1","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","plus1","plus1","minus2","plus1","minus2","plus1","minus2","minus2","minus2","minus2","minus2"
"30",32.172995,-110.980134,"ROSE ELEMENTARY",0.037,0.036,0.036,0.039,0.042,0.042,0.042,0.03,0.04,0.025,0.021,0.031,0.033,0.039,0.046,0.048,0.039,0.038,0.043,0.045,0.045,0.046,0.041,0.047,0.046,0.036,0.044,0.048,0.048,0.051,0.052,0.047,0.043,0.042,0.044,0.044,0.042,0.041,0.038,0.047,0.049,0.037,0.043,0.041,0.048,0.051,0.047,0.048,0.046,0.047,0.052,0.052,0.051,0.049,0.052,0.052,0.053,0.049,0.055,0.058,0.052,0.049,0.042,0.046,0.053,0.064,0.061,0.056,0.052,0.053,0.055,0.051,0.043,0.045,0.047,0.047,0.049,0.051,0.049,0.047,0.052,0.057,0.051,0.049,NA,NA,0.059,0.05,0.049,0.046,0.051,0.047,"minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus1","minus1","minus1","minus1","minus1","minus1","minus2","minus2","minus1","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","plus1","minus2","minus2","minus2","minus2","minus2","plus1","plus1","plus1","minus2","minus2","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","minus2","minus2",NA,NA,"plus1","minus2","minus2","minus2","minus2","minus2"
"31",32.38082,-111.12716,"COACHLINE",0.04,0.041,0.041,0.042,0.044,0.048,0.045,0.036,0.044,0.027,0.026,0.034,0.036,0.043,0.047,0.049,0.04,0.044,0.046,0.045,0.048,0.049,0.045,0.049,0.046,0.042,0.047,0.048,0.052,0.053,0.052,0.051,0.046,0.047,0.049,0.047,0.046,0.045,0.039,0.046,0.051,0.041,0.046,0.044,0.05,0.054,0.05,0.051,0.049,0.049,0.055,0.055,0.057,0.052,0.056,0.055,0.054,0.05,0.059,0.061,0.055,0.053,0.045,0.046,0.056,0.068,0.066,0.06,0.055,0.057,0.058,0.053,0.045,0.046,0.051,0.05,0.051,0.053,0.051,0.05,0.054,0.061,0.055,0.051,0.057,0.055,0.062,0.055,0.055,0.055,0.059,0.052,"minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus1","minus1","minus1","minus1","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","plus1","plus1","minus2","plus1","plus1","minus2","minus2","plus1","plus1","plus1","minus2","minus2","minus2","plus1","plus1","plus1","plus1","plus1","plus1","plus1","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","minus2","plus1","plus1","minus2","plus1","plus1","plus1","plus1","plus1","plus1","plus1","minus2"
